id,text,label
2591,ไอ้พวกขยะสังคม ตัวถ่วงความเจริญ ในประเทศเรา,hate
2592,น่ารำคาญฉิบหาย ขับรถหมาไม่รับทาน ว่ะ,offensive
2593,หน้าส้นตีน ทำตัวน่าสมเพช จริงๆ,offensive
2594,หนังเรื่องนี้ รบกวนสอบถามหน่อยค่ะ,neutral
2595,เทคโนโลยี AI ดีมากเลยครับ,neutral
2596,การเรียนรู้ภาษาไทย มีความสุขมากๆ นะ,neutral
2597,อากาศตอนเช้า ดีมากเลยครับ,neutral
2598,หน้าส้นตีน ทำตัวน่าสมเพช นะมึง,offensive
2599,พวกไร้การศึกษา ไม่มีความเป็นคน อย่าให้มีที่ยืน,hate
2600,ไอ้พวกขยะสังคม ตัวถ่วงความเจริญ ในสังคมไทย,hate
2601,หน้าด้าน ขับรถหมาไม่รับทาน นะมึง,offensive
2602,พวกหน้าโง่ ต้องถูกกำจัด ในสังคมไทย,hate
2603,หนังเรื่องนี้ รบกวนสอบถามหน่อยค่ะ,neutral
2604,เทคโนโลยี AI รบกวนสอบถามหน่อยค่ะ,neutral
2605,การทำงานวันจันทร์ สู้ๆ นะครับทุกคน,neutral
2606,อย่ามาเสือก วันๆ ดีแต่ปาก จริงๆ,offensive
2607,พวกไร้การศึกษา ไล่ออกไปให้หมด ในประเทศเรา,hate
2608,มึงมันโง่ พูดอะไรไม่รู้เรื่อง !!!,offensive
2609,มึงมันโง่ ทำตัวน่าสมเพช !!!,offensive
2610,พวกต่างด้าว ตัวถ่วงความเจริญ ในสังคมไทย,hate
2611,ไอ้สารเลว สันดานเสีย นะมึง,offensive
2612,หน้าด้าน วันๆ ดีแต่ปาก นะมึง,offensive
2613,พวกต่างด้าว ไล่ออกไปให้หมด ไปตายซะให้หมด,hate
2614,คนเห็นต่าง ไม่ควรมีสิทธิในประเทศนี้ บนโลกใบนี้,hate
2615,กลุ่มการเมือง มันคือเชื้อชั่ว ในสังคมไทย,hate
2616,อีปลวก วันๆ ดีแต่ปาก จริงๆ,offensive
2617,กลุ่มการเมือง ตัวถ่วงความเจริญ ไปตายซะให้หมด,hate
2618,พวกหน้าโง่ ตัวถ่วงความเจริญ ไปตายซะให้หมด,hate
2619,พวกหน้าโง่ ตัวถ่วงความเจริญ ไปตายซะให้หมด,hate
2620,คนเห็นต่าง มันคือเชื้อชั่ว บนโลกใบนี้,hate
2621,หน้าด้าน สันดานเสีย ว่ะ,offensive
2622,คนเห็นต่าง ต้องถูกกำจัด ในสังคมไทย,hate
2623,คนเห็นต่าง ต้องถูกกำจัด บนโลกใบนี้,hate
2624,พวกหน้าโง่ ต้องถูกกำจัด ไปตายซะให้หมด,hate
2625,พวกเพศทางเลือก ไล่ออกไปให้หมด อย่าให้มีที่ยืน,hate
2626,กลุ่มการเมือง มันคือเชื้อชั่ว ไปตายซะให้หมด,hate
2627,พวกหน้าโง่ มันคือเชื้อชั่ว ไปตายซะให้หมด,hate
2628,อย่ามาเสือก ทำตัวน่าสมเพช !!!,offensive
2629,การทำงานวันจันทร์ สู้ๆ นะครับทุกคน,neutral
2630,ไอ้สารเลว ทำตัวน่าสมเพช จริงๆ,offensive
2631,อากาศตอนเช้า มีความสุขมากๆ นะ,neutral
2632,หนังเรื่องนี้ ขอบคุณสำหรับข้อมูล,neutral
2633,กระจอก สันดานเสีย ว่ะ,offensive
2634,โคตรห่วยแตก ขับรถหมาไม่รับทาน นะมึง,offensive
2635,ปลูกต้นไม้ มีความสุขมากๆ นะ,neutral
2636,ไปไกลๆ ตีน แต่งตัวอุบาทว์ นะมึง,offensive
2637,พวกเพศทางเลือก ต้องถูกกำจัด ไปตายซะให้หมด,hate
2638,พวกไร้การศึกษา ไม่มีความเป็นคน ในสังคมไทย,hate
2639,พวกหน้าโง่ ไม่มีความเป็นคน อย่าให้มีที่ยืน,hate
2640,โคตรห่วยแตก สันดานเสีย ว่ะ,offensive
2641,ไอ้พวกขยะสังคม มันคือเชื้อชั่ว ในสังคมไทย,hate
